Order Date;Channel;Store;Country;Continent;Colour;Product;Product Subcategory;Product Category;Quantity;Unit Cost;Unit Price
39156;Store;Contoso New Brunswick Store;United States;North America;Blue;Litware Refrigerator 3.2CuFt E160 Blue;Refrigerators;Home Appliances;9;142,75;279,99
40124;Store;Contoso Ashgabat No.1 Store;Turkmenistan;Asia;Blue;Litware Refrigerator 3.2CuFt E160 Blue;Refrigerators;Home Appliances;13;142,75;279,99
39366;Store;Contoso Trenton No.2 Store;United States;North America;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;5;66,27;129,99
39286;Store;Contoso Toronto No.2 Store;Canada;North America;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;6;66,27;129,99
39096;Store;Contoso Baildon Store;United Kingdom;Europe;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;4;66,27;129,99
39197;Store;Contoso Bangor Store;United States;North America;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;5;66,27;129,99
39655;Store;Contoso Lancashire Store;United Kingdom;Europe;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;10;66,27;129,99
39304;Store;Contoso Hofheim Store;Germany ;Europe;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;4;66,27;129,99
39233;Store;Contoso York Store;United Kingdom;Europe;Blue;Litware Refrigerator 1.7CuFt E120 Blue;Refrigerators;Home Appliances;5;66,27;129,99
39796;Store;Contoso Torino Store;Italy    ;Europe;Grey;Litware Refrigerator 24.7CuFt X980 Grey;Refrigerators;Home Appliances;8;1060,22;3199,99
39484;Store;Contoso Menasha Store;United States;North America;Grey;Litware Refrigerator 24.7CuFt X980 Grey;Refrigerators;Home Appliances;9;1060,22;3199,99
39529;Store;Contoso Toronto No.3 Store;Canada;North America;Grey;Litware Refrigerator 24.7CuFt X980 Grey;Refrigerators;Home Appliances;9;1060,22;3199,99
39361;Store;Contoso Renton Store;United States;North America;Grey;Litware Refrigerator 24.7CuFt X980 Grey;Refrigerators;Home Appliances;10;1060,22;3199,99
39525;Store;Contoso Osaka No.1 Store;Japan;Asia;Grey;Litware Refrigerator 24.7CuFt X980 Grey;Refrigerators;Home Appliances;9;1060,22;3199,99
39860;Store;Contoso Marshall Store;United States;North America;Grey;Litware Refrigerator 19CuFt M760 Grey;Refrigerators;Home Appliances;9;413,42;899
39865;Reseller;Contoso Asia Reseller;China;Asia;Grey;Litware Refrigerator 19CuFt M760 Grey;Refrigerators;Home Appliances;9;413,42;899
40000;Store;Contoso Waukesha No.2 Store;United States;North America;Grey;Litware Refrigerator 19CuFt M760 Grey;Refrigerators;Home Appliances;12;413,42;899
39706;Store;Contoso Queen Anne's County Store;United States;North America;Grey;Litware Refrigerator 19CuFt M760 Grey;Refrigerators;Home Appliances;12;413,42;899
39755;Store;Contoso New Delhi Store;India;Asia;Grey;Litware Refrigerator 9.7CuFt M560 Grey;Refrigerators;Home Appliances;13;226,71;493
39667;Store;Contoso Sydney No.1 Store;Australia;Asia;Grey;Litware Refrigerator 9.7CuFt M560 Grey;Refrigerators;Home Appliances;10;226,71;493
40049;Online;Contoso Asia Online Store;China;Asia;Grey;Litware Refrigerator 9.7CuFt M560 Grey;Refrigerators;Home Appliances;10;226,71;493
39223;Store;Contoso Bar Harbor Store;United States;North America;Grey;Litware Refrigerator 4.6CuFt E280 Grey;Refrigerators;Home Appliances;10;152,94;299,99
39813;Store;Contoso Berne Store;Switzerland ;Europe;Grey;Litware Refrigerator 4.6CuFt E280 Grey;Refrigerators;Home Appliances;8;152,94;299,99
39395;Store;Contoso Attleboro Store;United States;North America;Grey;Litware Refrigerator 4.6CuFt E280 Grey;Refrigerators;Home Appliances;13;152,94;299,99
39480;Store;Contoso Marshall Store;United States;North America;Grey;Litware Refrigerator 3.2CuFt E160 Grey;Refrigerators;Home Appliances;9;142,75;279,99
39255;Store;Contoso Sydney No.1 Store;Australia;Asia;Grey;Litware Refrigerator 3.2CuFt E160 Grey;Refrigerators;Home Appliances;12;142,75;279,99
39363;Reseller;Contoso North America Reseller;United States;North America;Grey;Litware Refrigerator 3.2CuFt E160 Grey;Refrigerators;Home Appliances;10;142,75;279,99
39146;Store;Contoso Texas City Store;United States;North America;Grey;Litware Refrigerator 3.2CuFt E160 Grey;Refrigerators;Home Appliances;9;142,75;279,99
39915;Store;Contoso Hong Kong No.2 Store;China;Asia;Grey;Litware Refrigerator 1.7CuFt E120 Grey;Refrigerators;Home Appliances;18;66,27;129,99
39963;Online;Contoso Europe Online Store;Germany;Europe;Grey;Litware Refrigerator 1.7CuFt E120 Grey;Refrigerators;Home Appliances;20;66,27;129,99
39116;Reseller;Contoso North America Reseller;United States;North America;Grey;Litware Refrigerator 1.7CuFt E120 Grey;Refrigerators;Home Appliances;4;66,27;129,99
39881;Store;Contoso Appleton Store;United States;North America;Grey;Litware Refrigerator 1.7CuFt E120 Grey;Refrigerators;Home Appliances;18;66,27;129,99
40015;Store;Contoso Islamabad  No.2 Store;Pakistan;Asia;Orange;Litware Refrigerator L1200 Orange;Refrigerators;Home Appliances;6;1060,22;3199,99
39959;Catalog;Contoso Catalog Store;United States;North America;Orange;Litware Refrigerator L1200 Orange;Refrigerators;Home Appliances;20;1060,22;3199,99
39913;Reseller;Contoso North America Reseller;United States;North America;Orange;Litware Refrigerator 19CuFt M760 Orange;Refrigerators;Home Appliances;10;413,42;899
39944;Store;Contoso Lynn Store;United States;North America;Orange;Litware Refrigerator 19CuFt M760 Orange;Refrigerators;Home Appliances;10;413,42;899
39200;Store;Contoso Fort Worth Store;United States;North America;Orange;Litware Refrigerator 9.7CuFt M560 Orange;Refrigerators;Home Appliances;10;226,71;493
39935;Online;Contoso Asia Online Store;China;Asia;Orange;Litware Refrigerator 9.7CuFt M560 Orange;Refrigerators;Home Appliances;24;226,71;493
39534;Online;Contoso North America Online Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;9;152,94;299,99
39112;Store;Contoso Paris Store;France;Europe;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;8;152,94;299,99
39876;Store;Contoso Tehran No.1 Store;Iran;Asia;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;9;152,94;299,99
39317;Store;Contoso Lewisville Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;12;152,94;299,99
39332;Store;Contoso Martinsville Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;12;152,94;299,99
39257;Store;Contoso Hofheim Store;Germany ;Europe;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;10;152,94;299,99
39177;Online;Contoso Asia Online Store;China;Asia;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;18;152,94;299,99
40019;Online;Contoso North America Online Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;12;152,94;299,99
39440;Store;Contoso Winchester Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;13;152,94;299,99
39676;Store;Contoso Anchorage Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;12;152,94;299,99
40061;Store;Contoso Fredericksburg Store;United States;North America;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;12;152,94;299,99
39352;Store;Contoso Cheshire Store;United Kingdom;Europe;Orange;Litware Refrigerator 4.6CuFt E280 Orange;Refrigerators;Home Appliances;9;152,94;299,99
39270;Catalog;Contoso Catalog Store;United States;North America;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;36;142,75;279,99
39095;Store;Contoso Texas City Store;United States;North America;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;9;142,75;279,99
39210;Store;Contoso Houston No.4 Store;United States;North America;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;10;142,75;279,99
39368;Store;Contoso Aurora Store;United States;North America;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;10;142,75;279,99
39781;Online;Contoso Asia Online Store;China;Asia;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;26;142,75;279,99
39443;Store;Contoso Amsterdam Store;the Netherlands;Europe;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;8;142,75;279,99
39306;Online;Contoso Asia Online Store;China;Asia;Orange;Litware Refrigerator 3.2CuFt E160 Orange;Refrigerators;Home Appliances;10;142,75;279,99
39257;Store;Contoso Cedar Park Store;United States;North America;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;5;66,27;129,99
39336;Store;Contoso Sedalia Store;United States;North America;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;6;66,27;129,99
39939;Store;Contoso Russellville Store;United States;North America;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;20;66,27;129,99
40050;Store;Contoso Castle Rock Store;United States;North America;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;24;66,27;129,99
40161;Store;Contoso Ithaca Store;United States;North America;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;26;66,27;129,99
39405;Store;Contoso Knotty Ash Store;United Kingdom;Europe;Orange;Litware Refrigerator 1.7CuFt E120 Orange;Refrigerators;Home Appliances;4;66,27;129,99
39440;Reseller;Contoso Europe Reseller;France;Europe;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;16;226,71;493
39367;Store;Contoso Giebelstadt Store;Germany ;Europe;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;8;226,71;493
39312;Store;Contoso Sunnyside Store;United States;North America;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;12;226,71;493
40101;Reseller;Contoso North America Reseller;United States;North America;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;10;226,71;493
39161;Reseller;Contoso Asia Reseller;China;Asia;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;9;226,71;493
39535;Store;Contoso Milwaukee No.2 Store;United States;North America;Red;Litware Refrigerator 9.7CuFt M560 Red;Refrigerators;Home Appliances;9;226,71;493
39875;Online;Contoso Asia Online Store;China;Asia;White;Fabrikam Microwave 1.5CuFt X1100 White;Microwaves;Home Appliances;9;220,64;665,94
39782;Online;Contoso Europe Online Store;Germany;Europe;White;Fabrikam Microwave 2.2CuFt M1250 White;Microwaves;Home Appliances;16;91,97;199,99
39276;Store;Contoso Arlington Store;United States;North America;White;Fabrikam Microwave 1.6CuFt M1250 White;Microwaves;Home Appliances;12;82,77;179,99
39334;Store;Contoso Firenze Store;Italy    ;Europe;White;Fabrikam Microwave 1.6CuFt M1250 White;Microwaves;Home Appliances;9;82,77;179,99
39414;Store;Contoso Hackensack Store;United States;North America;White;Fabrikam Microwave 1.6CuFt M1250 White;Microwaves;Home Appliances;13;82,77;179,99
39244;Store;Contoso Seattle No.2 Store;United States;North America;White;Fabrikam Microwave 1.6CuFt M1250 White;Microwaves;Home Appliances;10;82,77;179,99
39356;Store;Contoso Busan Store;South Korea;Asia;White;Fabrikam Microwave 1.0CuFt E1100 White;Microwaves;Home Appliances;10;71,37;139,99
39412;Reseller;Contoso Asia Reseller;China;Asia;White;Fabrikam Microwave 1.0CuFt E1100 White;Microwaves;Home Appliances;13;71,37;139,99
39350;Online;Contoso Asia Online Store;China;Asia;White;Fabrikam Microwave 1.0CuFt E1100 White;Microwaves;Home Appliances;20;71,37;139,99
39285;Store;Contoso Busan Store;South Korea;Asia;White;Fabrikam Microwave 0.9CuFt E0900 White;Microwaves;Home Appliances;6;50,98;99,99
39463;Catalog;Contoso Catalog Store;United States;North America;White;Fabrikam Microwave 0.9CuFt E0900 White;Microwaves;Home Appliances;27;50,98;99,99
39398;Store;Contoso New York No.1 Store;United States;North America;White;Fabrikam Microwave 0.9CuFt E0900 White;Microwaves;Home Appliances;6;50,98;99,99
39939;Store;Contoso Quincy Store;United States;North America;White;Fabrikam Microwave 0.9CuFt E0900 White;Microwaves;Home Appliances;20;50,98;99,99
39565;Online;Contoso Asia Online Store;China;Asia;White;Fabrikam Microwave 0.9CuFt E0900 White;Microwaves;Home Appliances;9;50,98;99,99
39244;Store;Contoso Greeley No.2 Store;United States;North America;White;Fabrikam Microwave 0.8CuFt E0800 White;Microwaves;Home Appliances;5;48,43;94,99
39846;Store;Contoso East Troy Store;United States;North America;Silver;Fabrikam Microwave 1.5CuFt X1100 Silver;Microwaves;Home Appliances;9;220,64;665,94
39625;Store;Contoso koln No.1 Store;Germany ;Europe;Silver;Fabrikam Microwave 2.2CuFt M1250 Silver;Microwaves;Home Appliances;10;91,97;199,99
39703;Store;Contoso Islamabad  No.2 Store;Pakistan;Asia;Silver;Fabrikam Microwave 2.2CuFt M1250 Silver;Microwaves;Home Appliances;10;91,97;199,99
39634;Store;Contoso Kennewick Store;United States;North America;Silver;Fabrikam Microwave 2.2CuFt M1250 Silver;Microwaves;Home Appliances;12;91,97;199,99
39818;Catalog;Contoso Catalog Store;United States;North America;Silver;Fabrikam Microwave 2.2CuFt M1250 Silver;Microwaves;Home Appliances;9;91,97;199,99
39626;Store;Contoso Alexandria Store;United States;North America;Silver;Fabrikam Microwave 2.2CuFt M1250 Silver;Microwaves;Home Appliances;10;91,97;199,99
39149;Store;Contoso koln No.1 Store;Germany ;Europe;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;12;82,77;179,99
39443;Store;Contoso Waukesha No.2 Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;13;82,77;179,99
39860;Store;Contoso Hoboken Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;9;82,77;179,99
39174;Store;Contoso Knotty Ash Store;United Kingdom;Europe;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;12;82,77;179,99
39299;Store;Contoso South Portland Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;12;82,77;179,99
39784;Store;Contoso New Brunswick Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;13;82,77;179,99
40115;Online;Contoso North America Online Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;20;82,77;179,99
39366;Store;Contoso Norfolk Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;10;82,77;179,99
39447;Store;Contoso Haverhill Store;United States;North America;Silver;Fabrikam Microwave 1.6CuFt M1250 Silver;Microwaves;Home Appliances;13;82,77;179,99
40094;Store;Contoso Ashgabat No.1 Store;Turkmenistan;Asia;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;10;71,37;139,99
39169;Store;Contoso Norfolk Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;9;71,37;139,99
39344;Store;Contoso Newark No.2 Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;12;71,37;139,99
39600;Reseller;Contoso Europe Reseller;France;Europe;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;10;71,37;139,99
39451;Store;Contoso New Brunswick Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;9;71,37;139,99
39359;Store;Contoso Germantown Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;10;71,37;139,99
39644;Store;Contoso Rochester No.2 Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;12;71,37;139,99
40062;Catalog;Contoso Catalog Store;United States;North America;Silver;Fabrikam Microwave 1.0CuFt E1100 Silver;Microwaves;Home Appliances;12;71,37;139,99
39631;Online;Contoso Europe Online Store;Germany;Europe;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;30;50,98;99,99
39646;Store;Contoso Baytown Store;United States;North America;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;12;50,98;99,99
39232;Reseller;Contoso Asia Reseller;China;Asia;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;6;50,98;99,99
40119;Store;Contoso Fort Collins Store;United States;North America;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;26;50,98;99,99
39376;Reseller;Contoso North America Reseller;United States;North America;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;5;50,98;99,99
39920;Store;Contoso Ottawa No.2 Store;Canada;North America;Silver;Fabrikam Microwave 0.9CuFt E0900 Silver;Microwaves;Home Appliances;20;50,98;99,99
39694;Reseller;Contoso Europe Reseller;France;Europe;Silver;Fabrikam Microwave 0.8CuFt E0800 Silver;Microwaves;Home Appliances;9;48,43;94,99
39172;Store;Contoso Milwaukee No.3 Store;United States;North America;Silver;Fabrikam Microwave 0.8CuFt E0800 Silver;Microwaves;Home Appliances;4;48,43;94,99
39974;Online;Contoso Europe Online Store;Germany;Europe;Grey;Fabrikam Microwave 2.2CuFt M1250 Grey;Microwaves;Home Appliances;10;91,97;199,99
39719;Store;Contoso Newark No.1 Store;United States;North America;Grey;Fabrikam Microwave 2.2CuFt M1250 Grey;Microwaves;Home Appliances;12;91,97;199,99
39749;Store;Contoso Sydney  No.2 Store;Australia;Asia;Grey;Fabrikam Microwave 2.2CuFt M1250 Grey;Microwaves;Home Appliances;10;91,97;199,99
39135;Store;Contoso Damascus No.2 Store;Syria;Asia;Grey;Fabrikam Microwave 1.6CuFt M1250 Grey;Microwaves;Home Appliances;9;82,77;179,99
39243;Store;Contoso Arlington Store;United States;North America;Grey;Fabrikam Microwave 1.6CuFt M1250 Grey;Microwaves;Home Appliances;10;82,77;179,99
39565;Store;Contoso Holyoke Store;United States;North America;Grey;Fabrikam Microwave 1.6CuFt M1250 Grey;Microwaves;Home Appliances;10;82,77;179,99
39420;Store;Contoso London Store;United Kingdom;Europe;Grey;Fabrikam Microwave 1.6CuFt M1250 Grey;Microwaves;Home Appliances;8;82,77;179,99
39254;Store;Contoso Munich Store;Germany ;Europe;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;10;71,37;139,99
39392;Store;Contoso Ithaca Store;United States;North America;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;13;71,37;139,99
39636;Store;Contoso Hackensack Store;United States;North America;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;12;71,37;139,99
39128;Reseller;Contoso North America Reseller;United States;North America;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;9;71,37;139,99
39176;Store;Contoso Fredericksburg Store;United States;North America;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;10;71,37;139,99
39397;Store;Contoso New Haven Store;United States;North America;Grey;Fabrikam Microwave 1.0CuFt E1100 Grey;Microwaves;Home Appliances;13;71,37;139,99
39911;Store;Contoso Toppenish Store;United States;North America;Grey;Fabrikam Microwave 0.9CuFt E0900 Grey;Microwaves;Home Appliances;20;50,98;99,99
39461;Store;Contoso Toronto No.2 Store;Canada;North America;Grey;Fabrikam Microwave 0.9CuFt E0900 Grey;Microwaves;Home Appliances;9;50,98;99,99
39745;Store;Contoso Houston No.2 Store;United States;North America;Grey;Fabrikam Microwave 0.9CuFt E0900 Grey;Microwaves;Home Appliances;10;50,98;99,99
39088;Store;Contoso Milwaukee No.3 Store;United States;North America;Grey;Fabrikam Microwave 0.9CuFt E0900 Grey;Microwaves;Home Appliances;4;50,98;99,99
39725;Store;Contoso Boston Store;United States;North America;Grey;Fabrikam Microwave 0.9CuFt E0900 Grey;Microwaves;Home Appliances;10;50,98;99,99
39534;Store;Contoso Oswego Store;United States;North America;Grey;Fabrikam Microwave 0.8CuFt E0800 Grey;Microwaves;Home Appliances;9;48,43;94,99
39920;Online;Contoso Asia Online Store;China;Asia;Grey;Fabrikam Microwave 0.8CuFt E0800 Grey;Microwaves;Home Appliances;18;48,43;94,99
39863;Store;Contoso Parkville Store;United States;North America;Grey;Fabrikam Microwave 0.8CuFt E0800 Grey;Microwaves;Home Appliances;18;48,43;94,99
39548;Online;Contoso Asia Online Store;China;Asia;Grey;Fabrikam Microwave 0.8CuFt E0800 Grey;Microwaves;Home Appliances;9;48,43;94,99
39420;Store;Contoso London Store;United Kingdom;Europe;Grey;Fabrikam Microwave 0.8CuFt E0800 Grey;Microwaves;Home Appliances;4;48,43;94,99
39657;Reseller;Contoso Europe Reseller;France;Europe;Red;Fabrikam Microwave 2.2CuFt M1250 Red;Microwaves;Home Appliances;20;91,97;199,99
39804;Store;Contoso Yokohama Store;Japan;Asia;Red;Fabrikam Microwave 2.2CuFt M1250 Red;Microwaves;Home Appliances;13;91,97;199,99
39524;Store;Contoso koln No.1 Store;Germany ;Europe;Red;Fabrikam Microwave 1.6CuFt M1250 Red;Microwaves;Home Appliances;12;82,77;179,99
39121;Reseller;Contoso Asia Reseller;China;Asia;Red;Fabrikam Microwave 1.6CuFt M1250 Red;Microwaves;Home Appliances;9;82,77;179,99
39861;Store;Contoso Hofheim Store;Germany ;Europe;Red;Fabrikam Microwave 1.6CuFt M1250 Red;Microwaves;Home Appliances;12;82,77;179,99
39828;Store;Contoso Toronto No.2 Store;Canada;North America;Red;Fabrikam Microwave 1.6CuFt M1250 Red;Microwaves;Home Appliances;9;82,77;179,99
39255;Store;Contoso Madrid Store;Spain;Europe;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;10;71,37;139,99
39796;Store;Contoso Paterson Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;13;71,37;139,99
39248;Catalog;Contoso Catalog Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;20;71,37;139,99
39919;Store;Contoso Fond du Lac Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;10;71,37;139,99
39544;Store;Contoso Kennebunkport Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;10;71,37;139,99
39647;Store;Contoso North Bend Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;12;71,37;139,99
39244;Store;Contoso Knotty Ash Store;United Kingdom;Europe;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;10;71,37;139,99
39889;Store;Contoso Brooklyn Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;9;71,37;139,99
39163;Online;Contoso North America Online Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;9;71,37;139,99
39844;Store;Contoso Sydney No.1 Store;Australia;Asia;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;13;71,37;139,99
39359;Store;Contoso Fort Lauderdale Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;10;71,37;139,99
39297;Store;Contoso Pasadena Store;United States;North America;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;12;71,37;139,99
40131;Online;Contoso Asia Online Store;China;Asia;Red;Fabrikam Microwave 1.0CuFt E1100 Red;Microwaves;Home Appliances;13;71,37;139,99
39770;Store;Contoso Alexandria Store;United States;North America;Red;Fabrikam Microwave 0.9CuFt E0900 Red;Microwaves;Home Appliances;13;50,98;99,99
39455;Store;Contoso Brooklyn Store;United States;North America;Red;Fabrikam Microwave 0.9CuFt E0900 Red;Microwaves;Home Appliances;9;50,98;99,99
39376;Store;Contoso Redmond Store;United States;North America;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;5;48,43;94,99
39275;Store;Contoso Athens Store;Greece ;Europe;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;5;48,43;94,99
39289;Store;Contoso Pasadena Store;United States;North America;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;6;48,43;94,99
39768;Store;Contoso Charlottesville Store;United States;North America;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;13;48,43;94,99
39402;Store;Contoso Trenton No.2 Store;United States;North America;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;6;48,43;94,99
39390;Catalog;Contoso Catalog Store;United States;North America;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;12;48,43;94,99
40113;Store;Contoso koln No.1 Store;Germany ;Europe;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;16;48,43;94,99
39355;Reseller;Contoso Asia Reseller;China;Asia;Red;Fabrikam Microwave 0.8CuFt E0800 Red;Microwaves;Home Appliances;5;48,43;94,99
39871;Store;Contoso Mumbai Store;India;Asia;Black;Fabrikam Microwave 1.5CuFt X1100 Black;Microwaves;Home Appliances;9;220,64;665,94
39608;Online;Contoso North America Online Store;United States;North America;Black;Fabrikam Microwave 2.2CuFt M1250 Black;Microwaves;Home Appliances;10;91,97;199,99
39489;Store;Contoso Bayonne Store;United States;North America;Black;Fabrikam Microwave 2.2CuFt M1250 Black;Microwaves;Home Appliances;9;91,97;199,99
40107;Store;Contoso Yakima Store;United States;North America;Black;Fabrikam Microwave 2.2CuFt M1250 Black;Microwaves;Home Appliances;10;91,97;199,99
39399;Store;Contoso Oregon Store;United States;North America;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;13;82,77;179,99
39192;Store;Contoso koln No.2 Store;Germany ;Europe;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;12;82,77;179,99
39908;Store;Contoso Milwaukee No.2 Store;United States;North America;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;10;82,77;179,99
39950;Store;Contoso Redmond Store;United States;North America;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;10;82,77;179,99
39717;Store;Contoso Sydney  No.2 Store;Australia;Asia;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;10;82,77;179,99
39721;Store;Contoso Worcester No.1 Store;United States;North America;Black;Fabrikam Microwave 1.6CuFt M1250 Black;Microwaves;Home Appliances;12;82,77;179,99
39099;Reseller;Contoso Europe Reseller;France;Europe;Black;Fabrikam Microwave 1.0CuFt E1100 Black;Microwaves;Home Appliances;16;71,37;139,99
39236;Store;Contoso Giebelstadt Store;Germany ;Europe;Black;Fabrikam Microwave 1.0CuFt E1100 Black;Microwaves;Home Appliances;10;71,37;139,99
39385;Reseller;Contoso North America Reseller;United States;North America;Black;Fabrikam Microwave 1.0CuFt E1100 Black;Microwaves;Home Appliances;10;71,37;139,99
